   2.0392157e-01   3.0196080e-01   4.9411765e-01
   2.0392157e-01   3.0196080e-01   4.9411765e-01
   2.0392157e-01   3.0196080e-01   4.9411765e-01
   2.0392157e-01   3.0196080e-01   4.9411765e-01
   3.0588236e-01   3.9607844e-01   5.8039218e-01
   3.0588236e-01   3.9607844e-01   5.8039218e-01
   3.0588236e-01   3.9607844e-01   5.8039218e-01
   3.0588236e-01   3.9607844e-01   5.8039218e-01
   3.9215687e-01   4.7450981e-01   6.3529414e-01
   3.9215687e-01   4.7450981e-01   6.3529414e-01
   3.9215687e-01   4.7450981e-01   6.3529414e-01
   3.9215687e-01   4.7450981e-01   6.3529414e-01
   7.2941178e-01   8.3137256e-01   9.5686275e-01
   7.2941178e-01   8.3137256e-01   9.5686275e-01
   7.2941178e-01   8.3137256e-01   9.5686275e-01
   7.2941178e-01   8.3137256e-01   9.5686275e-01
   8.0392158e-01   8.7843138e-01   9.6862745e-01
   8.0392158e-01   8.7843138e-01   9.6862745e-01
   8.0392158e-01   8.7843138e-01   9.6862745e-01
   8.0392158e-01   8.7843138e-01   9.6862745e-01
   8.7058824e-01   9.2156863e-01   9.8039216e-01
   8.7058824e-01   9.2156863e-01   9.8039216e-01
   8.7058824e-01   9.2156863e-01   9.8039216e-01
   8.7058824e-01   9.2156863e-01   9.8039216e-01
   1.0000000e+00   8.0000001e-01   8.0000001e-01
   1.0000000e+00   8.0000001e-01   8.0000001e-01
   1.0000000e+00   8.0000001e-01   8.0000001e-01
   1.0000000e+00   8.0000001e-01   8.0000001e-01
   1.0000000e+00   6.0000002e-01   6.0000002e-01
   1.0000000e+00   6.0000002e-01   6.0000002e-01
   1.0000000e+00   6.0000002e-01   6.0000002e-01
   1.0000000e+00   6.0000002e-01   6.0000002e-01
   1.0000000e+00   4.0000001e-01   4.0000001e-01
   1.0000000e+00   4.0000001e-01   4.0000001e-01
   1.0000000e+00   4.0000001e-01   4.0000001e-01
   1.0000000e+00   4.0000001e-01   4.0000001e-01
   1.0000000e+00   3.0196080e-01   3.0196080e-01
   1.0000000e+00   3.0196080e-01   3.0196080e-01
   1.0000000e+00   3.0196080e-01   3.0196080e-01
   1.0000000e+00   3.0196080e-01   3.0196080e-01
   1.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0000000e+00   0.0000000e+00   0.0000000e+00
   8.0000001e-01   0.0000000e+00   0.0000000e+00
   8.0000001e-01   0.0000000e+00   0.0000000e+00
   8.0000001e-01   0.0000000e+00   0.0000000e+00
   8.0000001e-01   0.0000000e+00   0.0000000e+00
   
   
